Number,Name,Rx Freq,Tx Freq,Ch Mode,Power,Rx Tone,Tx Tone,Color Code,Rx Group List,Contact,Repeater Slot
76,19 TG9 S1 Loc,147.17500,147.77500,Digital,High,None,None,1,1,5,1
77,19 TG13 WWE,147.17500,147.77500,Digital,High,None,None,1,1,6,1
78,19 TG113 UA E1,147.17500,147.77500,Digital,High,None,None,1,1,9,1
79,19 TG123 UA E2,147.17500,147.77500,Digital,High,None,None,1,1,10,1
80,19 TG133 +USA,147.17500,147.77500,Digital,High,None,None,1,1,11,1
81,19 TG143 +UK,147.17500,147.77500,Digital,High,None,None,1,1,12,1
82,19 TG153 SthPac,147.17500,147.77500,Digital,High,None,None,1,1,13,1
83,19 TG505 AU,147.17500,147.77500,Digital,High,None,None,1,1,15,1
84,19 TG3800 AU+,147.17500,147.77500,Digital,High,None,None,1,1,17,2
85,19 TG3801 ACT,147.17500,147.77500,Digital,High,None,None,1,1,18,2
86,19 TG3802 NSW,147.17500,147.77500,Digital,High,None,None,1,1,19,2
87,19 Ref Discnct,147.17500,147.77500,Digital,High,None,None,1,1,26,1
88,19 Rep Status,147.17500,147.77500,Digital,High,None,None,1,1,27,1
89,20 VK2RTH Scan,438.40000,431.40000,Digital,High,None,None,1,1,1,1
90,20 TG1 WW,438.40000,431.40000,Digital,High,None,None,1,1,2,1
91,20 TG5 VK Bcast,438.40000,431.40000,Digital,High,None,None,1,1,3,1
92,20 TG8 S1,438.40000,431.40000,Digital,High,None,None,1,1,4,1
93,20 TG9 S1 Loc,438.40000,431.40000,Digital,High,None,None,1,1,5,1
94,20 TG13 WWE,438.40000,431.40000,Digital,High,None,None,1,1,6,1
95,20 TG113 UA E1,438.40000,431.40000,Digital,High,None,None,1,1,9,1
96,20 TG123 UA E2,438.40000,431.40000,Digital,High,None,None,1,1,10,1
97,20 TG133 +USA,438.40000,431.40000,Digital,High,None,None,1,1,11,1
98,20 TG143 +UK,438.40000,431.40000,Digital,High,None,None,1,1,12,1
99,20 TG153 SthPac,438.40000,431.40000,Digital,High,None,None,1,1,13,1
100,20 TG505 AU,438.40000,431.40000,Digital,High,None,None,1,1,15,1
101,20 TG3800 AU+,438.40000,431.40000,Digital,High,None,None,1,1,17,2
102,20 TG3801 ACT,438.40000,431.40000,Digital,High,None,None,1,1,18,2
103,20 TG3802 NSW,438.40000,431.40000,Digital,High,None,None,1,1,19,2
104,20 Ref Discnct,438.40000,431.40000,Digital,High,None,None,1,1,26,1
105,20 Rep Status,438.40000,431.40000,Digital,High,None,None,1,0,27,1
106,21 VK2RGN Scan,438.32500,433.32500,Digital,High,None,None,1,1,1,1
107,21 TG1 WW,438.32500,433.32500,Digital,High,None,None,1,1,2,1
108,21 TG5 VK Bcast,438.32500,433.32500,Digital,High,None,None,1,1,3,1
109,21 TG8 S1,438.32500,433.32500,Digital,High,None,None,1,1,4,1
110,21 TG9 S1 Loc,438.32500,433.32500,Digital,High,None,None,1,1,5,1
111,21 TG13 WWE,438.32500,433.32500,Digital,High,None,None,1,1,6,1
112,10 TG113 UA E1,438.32500,433.32500,Digital,High,None,None,1,1,9,1
113,21 TG123 UA E2,438.32500,433.32500,Digital,High,None,None,1,1,10,1
114,21 TG133 +USA,438.32500,433.32500,Digital,High,None,None,1,1,11,1
115,21 TG143 +UK,438.32500,433.32500,Digital,High,None,None,1,1,12,1
116,21 TG153 SthPac,438.32500,433.32500,Digital,High,None,None,1,1,13,1
117,21 TG505 AU,438.32500,433.32500,Digital,High,None,None,1,1,15,1
118,21 TG3800 AU+,438.32500,433.32500,Digital,High,None,None,1,1,17,2
119,21 TG3801 ACT,438.32500,433.32500,Digital,High,None,None,1,1,18,2
120,21 TG3802 NSW,438.32500,433.32500,Digital,High,None,None,1,1,19,2
121,21 Ref Discnct,438.32500,433.32500,Digital,High,None,None,1,1,26,1
122,21 Rep Status,438.32500,433.32500,Digital,High,None,None,1,1,27,1
123,22 VK2RHR Scan,439.90000,434.90000,Digital,High,None,None,1,1,1,1
124,22 TG1 WW,439.90000,434.90000,Digital,High,None,None,1,1,2,1
125,22 TG5 VK Bcast,439.90000,434.90000,Digital,High,None,None,1,1,3,1
126,22 TG8 S1,439.90000,434.90000,Digital,High,None,None,1,1,4,1
127,22 TG9 S1 Loc,439.90000,434.90000,Digital,High,None,None,1,1,5,1
128,22 TG13 WWE,439.90000,434.90000,Digital,High,None,None,1,1,6,1
129,22 TG113 UA E1,439.90000,434.90000,Digital,High,None,None,1,1,9,1
130,22 TG123 UA E2,439.90000,434.90000,Digital,High,None,None,1,1,10,1
131,22 TG133 +USA,439.90000,434.90000,Digital,High,None,None,1,1,11,1
132,22 TG143 +UK,439.90000,434.90000,Digital,High,None,None,1,1,12,1
133,22 TG153 SthPac,439.90000,434.90000,Digital,High,None,None,1,1,13,1
134,22 TG505 AU,439.90000,434.90000,Digital,High,None,None,1,1,15,1
135,22 TG3800 AU+,439.90000,434.90000,Digital,High,None,None,1,1,17,2
136,22 TG3801 ACT,439.90000,434.90000,Digital,High,None,None,1,1,18,2
137,22 TG3802 NSW,439.90000,434.90000,Digital,High,None,None,1,1,19,2
138,22 Ref Discnct,439.90000,434.90000,Digital,High,None,None,1,1,26,1
139,22 Rep Status,439.90000,434.90000,Digital,High,None,None,1,1,27,1
140,23 VK2RYS Scan,438.01250,433.01250,Digital,High,None,None,1,1,1,1
141,23 TG1 WW,438.01250,433.01250,Digital,High,None,None,1,1,2,1
142,23 TG5 VK Bcast,438.01250,433.01250,Digital,High,None,None,1,1,3,1
143,23 TG8 S1,438.01250,433.01250,Digital,High,None,None,1,1,4,1
144,23 TG9 S1 Loc,438.01250,433.01250,Digital,High,None,None,1,1,5,1
145,23 TG13 WWE,438.01250,433.01250,Digital,High,None,None,1,1,6,1
146,23 TG113 UA E1,438.01250,433.01250,Digital,High,None,None,1,1,9,1
147,23 TG123 UA E2,438.01250,433.01250,Digital,High,None,None,1,1,10,1
148,23 TG133 +USA,438.01250,433.01250,Digital,High,None,None,1,1,11,1
149,23 TG143 +UK,438.01250,433.01250,Digital,High,None,None,1,1,12,1
150,23 TG153 SthPac,438.01250,433.01250,Digital,High,None,None,1,1,13,1
151,23 TG505 AU,438.01250,433.01250,Digital,High,None,None,1,1,15,1
152,23 TG3800 AU+,438.01250,433.01250,Digital,High,None,None,1,1,17,2
153,23 TG3801 ACT,438.01250,433.01250,Digital,High,None,None,1,1,18,2
154,23 TG3802 NSW,438.01250,433.01250,Digital,High,None,None,1,1,19,2
155,23 Ref Discnct,438.01250,433.01250,Digital,High,None,None,1,1,26,1
156,23 Rep Status,438.01250,433.01250,Digital,High,None,None,1,0,27,1
157,24 VK2RCG Scan,439.50000,434.50000,Digital,High,None,None,1,1,1,1
158,24 TG1 WW,439.50000,434.50000,Digital,High,None,None,1,1,2,1
159,24 TG5 VK Bcast,439.50000,434.50000,Digital,High,None,None,1,1,3,1
160,24 TG8 S1,439.50000,434.50000,Digital,High,None,None,1,1,4,1
161,24 TG9 S1 Loc,439.50000,434.50000,Digital,High,None,None,1,1,5,1
162,24 TG13 WWE,439.50000,434.50000,Digital,High,None,None,1,1,6,1
163,24 TG113 UA E1,439.50000,434.50000,Digital,High,None,None,1,1,9,1
164,24 TG123 UA E2,439.50000,434.50000,Digital,High,None,None,1,1,10,1
165,24 TG133 +USA,439.50000,434.50000,Digital,High,None,None,1,1,11,1
166,24 TG143 +UK,439.50000,434.50000,Digital,High,None,None,1,1,12,1
167,24 TG153 SthPac,439.50000,434.50000,Digital,High,None,None,1,1,13,1
168,24 TG505 AU,439.50000,434.50000,Digital,High,None,None,1,1,15,1
169,24 TG3800 AU+,439.50000,434.50000,Digital,High,None,None,1,1,17,2
170,24 TG3801 ACT,439.50000,434.50000,Digital,High,None,None,1,1,18,2
171,24 TG3802 NSW,439.50000,434.50000,Digital,High,None,None,1,1,19,2
172,24 Ref Discnct,439.50000,434.50000,Digital,High,None,None,1,1,26,1
173,24 Rep Status,439.50000,434.50000,Digital,High,None,None,1,1,27,1
174,25 VK2RRW Scan,438.10000,433.10000,Digital,High,None,None,1,1,1,1
175,25 TG1 WW,438.10000,433.10000,Digital,High,None,None,1,1,2,1
176,25 TG5 VK Bcast,438.10000,433.10000,Digital,High,None,None,1,1,3,1
177,25 TG8 S1,438.10000,433.10000,Digital,High,None,None,1,1,4,1
178,25 TG9 S1 Loc,438.10000,433.10000,Digital,High,None,None,1,1,5,1
179,25 TG13 WWE,438.10000,433.10000,Digital,High,None,None,1,1,6,1
180,25 TG113 UA E1,438.10000,433.10000,Digital,High,None,None,1,1,9,1
181,25 TG123 UA E2,438.10000,433.10000,Digital,High,None,None,1,1,10,1
182,25 TG133 +USA,438.10000,433.10000,Digital,High,None,None,1,1,11,1
183,25 TG143 +UK,438.10000,433.10000,Digital,High,None,None,1,1,12,1
184,25 TG153 SthPac,438.10000,433.10000,Digital,High,None,None,1,1,13,1
185,25 TG505 AU,438.10000,433.10000,Digital,High,None,None,1,1,15,1
186,25 TG3800 AU+,438.10000,433.10000,Digital,High,None,None,1,1,17,2
187,25 TG3801 ACT,438.10000,433.10000,Digital,High,None,None,1,1,18,2
188,25 TG3802 NSW,438.10000,433.10000,Digital,High,None,None,1,1,19,2
189,25 Ref Discnct,438.10000,433.10000,Digital,High,None,None,1,1,26,1
190,25 Rep Status,438.10000,433.10000,Digital,High,None,None,1,1,27,1
191,26 VK2RLE Scan,438.42500,433.42500,Digital,High,None,None,1,1,1,1
192,26 TG1 WW,438.42500,433.42500,Digital,High,None,None,1,1,2,1
193,26 TG5 VK Bcast,438.42500,433.42500,Digital,High,None,None,1,1,3,1
194,26 TG8 S1,438.42500,433.42500,Digital,High,None,None,1,1,4,1
195,26 TG9 S1 Loc,438.42500,433.42500,Digital,High,None,None,1,1,5,1
196,26 TG13 WWE,438.42500,433.42500,Digital,High,None,None,1,1,6,1
197,26 TG113 UA E1,438.42500,433.42500,Digital,High,None,None,1,1,9,1
198,26 TG123 UA E2,438.42500,433.42500,Digital,High,None,None,1,1,10,1
199,26 TG133 +USA,438.42500,433.42500,Digital,High,None,None,1,1,11,1
200,26 TG143 +UK,438.42500,433.42500,Digital,High,None,None,1,1,12,1
201,26 TG153 SthPac,438.42500,433.42500,Digital,High,None,None,1,1,13,1
202,26 TG505 AU,438.42500,433.42500,Digital,High,None,None,1,1,15,1
203,26 TG3800 AU+,438.42500,433.42500,Digital,High,None,None,1,1,17,2
204,26 TG3801 ACT,438.42500,433.42500,Digital,High,None,None,1,1,18,2
205,26 TG3802 NSW,438.42500,433.42500,Digital,High,None,None,1,1,19,2
206,26 Ref Discnct,438.42500,433.42500,Digital,High,None,None,1,1,26,1
207,26 Rep Status,438.42500,433.42500,Digital,High,None,None,1,1,27,1
208,27 VK2RHT Scan,438.35000,432.95000,Digital,High,None,None,1,1,1,1
209,27 TG1 WW,438.35000,432.95000,Digital,High,None,None,1,1,2,1
210,27 TG5 VK Bcast,438.35000,432.95000,Digital,High,None,None,1,1,3,1
211,27 TG8 S1,438.35000,432.95000,Digital,High,None,None,1,1,4,1
212,27 TG9 S1 Loc,438.35000,432.95000,Digital,High,None,None,1,1,5,1
213,27 TG13 WWE,438.35000,432.95000,Digital,High,None,None,1,1,6,1
214,27 TG113 UA E1,438.35000,432.95000,Digital,High,None,None,1,1,9,1
215,27 TG123 UA E2,438.35000,432.95000,Digital,High,None,None,1,1,10,1
216,27 TG133 +USA,438.35000,432.95000,Digital,High,None,None,1,1,11,1
217,27 TG143 +UK,438.35000,432.95000,Digital,High,None,None,1,1,12,1
218,27 TG153 SthPac,438.35000,432.95000,Digital,High,None,None,1,1,13,1
219,27 TG505 AU,438.35000,432.95000,Digital,High,None,None,1,1,15,1
220,27 TG3800 AU+,438.35000,432.95000,Digital,High,None,None,1,1,17,2
221,27 TG3801 ACT,438.35000,432.95000,Digital,High,None,None,1,1,18,2
222,27 TG3802 NSW,438.35000,432.95000,Digital,High,None,None,1,1,19,2
223,27 Ref Discnct,438.35000,432.95000,Digital,High,None,None,1,1,26,1
224,27 Rep Status,438.35000,432.95000,Digital,High,None,None,1,1,27,1
225,28 VK2RAO Scan,438.72500,433.72500,Digital,High,None,None,1,1,1,1
226,28 TG1 WW,438.72500,433.72500,Digital,High,None,None,1,1,2,1
227,28 TG5 VK Bcast,438.72500,433.72500,Digital,High,None,None,1,1,3,1
228,28 TG8 S1,438.72500,433.72500,Digital,High,None,None,1,1,4,1
229,28 TG9 S1 Loc,438.72500,433.72500,Digital,High,None,None,1,1,5,1
230,28 TG13 WWE,438.72500,433.72500,Digital,High,None,None,1,1,6,1
231,28 TG113 UA E1,438.72500,433.72500,Digital,High,None,None,1,1,9,1
232,28 TG123 UA E2,438.72500,433.72500,Digital,High,None,None,1,1,10,1
233,28 TG133 +USA,438.72500,433.72500,Digital,High,None,None,1,1,11,1
234,28 TG143 +UK,438.72500,433.72500,Digital,High,None,None,1,1,12,1
235,28 TG153 SthPac,438.72500,433.72500,Digital,High,None,None,1,1,13,1
236,28 TG505 AU,438.72500,433.72500,Digital,High,None,None,1,1,15,1
237,28 TG3800 AU+,438.72500,433.72500,Digital,High,None,None,1,1,17,2
238,28 TG3801 ACT,438.72500,433.72500,Digital,High,None,None,1,1,18,2
239,28 TG3802 NSW,438.72500,433.72500,Digital,High,None,None,1,1,19,2
240,28 Ref Discnct,438.72500,433.72500,Digital,High,None,None,1,1,26,1
241,28 Rep Status,438.72500,433.72500,Digital,High,None,None,1,1,27,1
242,29 VK2RCV Scan,439.91250,434.91250,Digital,High,None,None,1,1,1,1
243,29 TG1 WW,439.91250,434.91250,Digital,High,None,None,1,1,2,1
244,29 TG5 VK Bcast,439.91250,434.91250,Digital,High,None,None,1,1,3,1
245,29 TG8 S1,439.91250,434.91250,Digital,High,None,None,1,1,4,1
246,29 TG9 S1 Loc,439.91250,434.91250,Digital,High,None,None,1,1,5,1
247,29 TG13 WWE,439.91250,434.91250,Digital,High,None,None,1,1,6,1
248,29 TG113 UA E1,439.91250,434.91250,Digital,High,None,None,1,1,9,1
249,29 TG123 UA E2,439.91250,434.91250,Digital,High,None,None,1,1,10,1
250,29 TG133 +USA,439.91250,434.91250,Digital,High,None,None,1,1,11,1
251,29 TG143 +UK,439.91250,434.91250,Digital,High,None,None,1,1,12,1
252,29 TG153 SthPac,439.91250,434.91250,Digital,High,None,None,1,1,13,1
253,29 TG505 AU,439.91250,434.91250,Digital,High,None,None,1,1,15,1
254,29 TG3800 AU+,439.91250,434.91250,Digital,High,None,None,1,1,17,2
255,29 TG3801 ACT,439.91250,434.91250,Digital,High,None,None,1,1,18,2
256,29 TG3802 NSW,439.91250,434.91250,Digital,High,None,None,1,1,19,2
257,29 Ref Discnct,439.91250,434.91250,Digital,High,None,None,1,1,26,1
258,29 Rep Status,439.91250,434.91250,Digital,High,None,None,1,1,27,1
259,2RAF TG9S2,439.92500,434.92500,Digital,Low,None,None,1,2,5,2
260,2RAF 505 AU,439.92500,434.92500,Digital,Low,None,None,1,2,15,2
261,2RAF YSF 50599,439.92500,434.92500,Digital,Low,None,None,1,2,37,2
262,2RAF 5051 ACT,439.92500,434.92500,Digital,Low,None,None,1,2,30,2
263,2RAF 5052 NSW,439.92500,434.92500,Digital,Low,None,None,1,2,31,2
264,2RAF BM Local,439.92500,434.92500,Digital,Low,None,None,1,2,38,2
265,2RAF TG91 WW,439.92500,434.92500,Digital,Low,None,None,1,2,39,1
266,2RAF TG913 WWE,439.92500,434.92500,Digital,Low,None,None,1,2,40,1
267,2RAF TG923 EU E,439.92500,434.92500,Digital,Low,None,None,1,2,40,1
268,2RAF TG95 PacRim,439.92500,434.92500,Digital,Low,None,None,1,2,42,1
269,2RAF 4000 discnt,439.92500,434.92500,Digital,Low,None,None,1,0,27,1
270,2RAG TG9S2,438.32500,431.32500,Digital,Low,None,None,1,2,5,2
271,2RAG 505 AU,439.92500,434.92500,Digital,Low,None,None,1,2,15,2
272,2RAG YSF 50599,439.92500,434.92500,Digital,Low,None,None,1,2,37,2
273,2RAG 5051 ACT,439.92500,434.92500,Digital,Low,None,None,1,2,30,2
274,2RAG 5052 NSW,439.92500,434.92500,Digital,Low,None,None,1,2,31,2
275,2RAG BM Local,439.92500,434.92500,Digital,Low,None,None,1,2,38,2
276,2RAG TG91 WW,439.92500,434.92500,Digital,Low,None,None,1,2,39,1
277,2RAG TG913 WWE,439.92500,434.92500,Digital,Low,None,None,1,2,40,1
278,2RAG TG923 EU E,439.92500,434.92500,Digital,Low,None,None,1,2,40,1
279,2RAG TG95 PacRim,439.92500,434.92500,Digital,Low,None,None,1,2,42,1
280,2RAG 4000 discnt,439.92500,434.92500,Digital,Low,None,None,1,0,27,1
281,2RCW TG9S2,439.67500,434.67500,Digital,Low,None,None,1,2,5,2
282,2RCW 505 AU,439.67500,434.67500,Digital,Low,None,None,1,2,15,2
283,2RCW YSF 50599,439.67500,434.67500,Digital,Low,None,None,1,2,37,2
284,2RCW 5051 ACT,439.67500,434.67500,Digital,Low,None,None,1,2,30,2
285,2RCW 5052 NSW,439.67500,434.67500,Digital,Low,None,None,1,2,31,2
286,2RCW BM Local,439.67500,434.67500,Digital,Low,None,None,1,2,38,2
287,2RCW TG91 WW,439.67500,434.67500,Digital,Low,None,None,1,2,39,1
288,2RCW TG913 WWE,439.67500,434.67500,Digital,Low,None,None,1,2,40,1
289,2RCW TG923 EU E,439.67500,434.67500,Digital,Low,None,None,1,2,40,1
290,2RCW TG95 PacRim,439.67500,434.67500,Digital,Low,None,None,1,2,42,1
291,2RCW 4000 discnt,439.67500,434.67500,Digital,Low,None,None,1,0,27,1
292,2RGN TG9S2,438.62500,433.62500,Digital,Low,None,None,1,2,5,2
293,2RGN 505 AU,438.62500,433.62500,Digital,Low,None,None,1,2,15,2
294,2RGN YSF 50599,438.62500,433.62500,Digital,Low,None,None,1,2,37,2
295,2RGN 5051 ACT,438.62500,433.62500,Digital,Low,None,None,1,2,30,2
296,2RGN 5052 NSW,438.62500,433.62500,Digital,Low,None,None,1,2,31,2
297,2RGN BM Local,438.62500,433.62500,Digital,Low,None,None,1,2,38,2
298,2RGN TG91 WW,438.62500,433.62500,Digital,Low,None,None,1,2,39,1
299,2RGN TG913 WWE,438.62500,433.62500,Digital,Low,None,None,1,2,40,1
300,2RGN TG923 EU E,438.62500,433.62500,Digital,Low,None,None,1,2,40,1
301,2RGN TG95 PacRim,438.62500,433.62500,Digital,Low,None,None,1,2,42,1
302,2RGN 4000 discnt,438.62500,433.62500,Digital,Low,None,None,1,0,27,1
303,2RGP TG9S2,438.73750,431.73750,Digital,Low,None,None,1,2,5,2
304,2RGP 505 AU,438.73750,431.73750,Digital,Low,None,None,1,2,15,2
305,2RGP YSF 50599,438.73750,431.73750,Digital,Low,None,None,1,2,37,2
306,2RGP 5051 ACT,438.73750,431.73750,Digital,Low,None,None,1,2,30,2
307,2RGP 5052 NSW,438.73750,431.73750,Digital,Low,None,None,1,2,31,2
308,2RGP WICEN,438.73750,431.73750,Digital,Low,None,None,1,2,43,2
309,2RGP TG91 WW,438.73750,431.73750,Digital,Low,None,None,1,2,39,1
310,2RGP TG913 WWE,438.73750,431.73750,Digital,Low,None,None,1,2,40,1
311,2RGP TG923 EU E,438.73750,431.73750,Digital,Low,None,None,1,2,40,1
312,2RGP TG95 PacRim,438.73750,431.73750,Digital,Low,None,None,1,2,42,1
313,2RGP 4000 discnt,438.73750,431.73750,Digital,Low,None,None,1,0,27,1
314,2RHK Scan,439.91250,434.91250,Digital,Low,None,None,1,2,1,2
315,2RHK1 TG9 S2,439.91250,434.91250,Digital,Low,None,None,1,2,5,2
316,2RHK1 505 AU,439.91250,434.91250,Digital,Low,None,None,1,2,15,2
317,2RHK1 YSF 50599,439.91250,434.91250,Digital,Low,None,None,1,2,37,2
318,2RHK1 5052 NSW,439.91250,434.91250,Digital,Low,None,None,1,2,31,2
319,2RHK1 BM Local,439.91250,434.91250,Digital,Low,None,None,1,2,38,2
320,2RHK1 4000 discn,439.91250,434.91250,Digital,Low,None,None,1,0,27,1
321,2RHK1 5000 statu,439.91250,434.91250,Digital,Low,None,None,1,0,28,1
322,2RHK2 TG9 S2,439.87500,434.87500,Digital,Low,None,None,1,2,5,2
323,2RHK2 505 AU,439.87500,434.87500,Digital,Low,None,None,1,2,15,2
324,2RHK2 YSF 50599,439.87500,434.87500,Digital,Low,None,None,1,2,37,2
325,2RHK2 5052 NSW,439.87500,434.87500,Digital,Low,None,None,1,2,31,2
326,2RHK2 BM Local,439.87500,434.87500,Digital,Low,None,None,1,2,38,2
327,2RHK2 4000 discn,439.87500,434.87500,Digital,Low,None,None,1,0,27,1
328,2RHK2 5000 statu,439.87500,434.87500,Digital,Low,None,None,1,0,28,1
329,2RHX TG9S2,438.75000,431.75000,Digital,Low,None,None,1,2,5,2
330,2RHX 505 AU,438.75000,431.75000,Digital,Low,None,None,1,2,15,2
331,2RHX YSF 50599,438.75000,431.75000,Digital,Low,None,None,1,2,37,2
332,2RHX 5051 ACT,438.75000,431.75000,Digital,Low,None,None,1,2,30,2
333,2RHX 5052 NSW,438.75000,431.75000,Digital,Low,None,None,1,2,31,2
334,2RHX BM Local,438.75000,431.75000,Digital,Low,None,None,1,2,38,2
335,2RHX TG91 WW,438.75000,431.75000,Digital,Low,None,None,1,2,39,1
336,2RHX TG913 WWE,438.75000,431.75000,Digital,Low,None,None,1,2,40,1
